prompt,canonical_solution,test
"from typing import List


def has_close_elements(numbers: List[float], threshold: float) -> bool:
    """""" ఇచ్చిన సంఖ్యల జాబితాలో, ఏ రెండు సంఖ్యలు ఇవ్వబడిన పరిమితి కన్నా దగ్గరగా ఉన్నాయా లేదా అని తనిఖీ చేయండి.
    ఉదాహరణ:
    >>> has_close_elements([1.0, 2.0, 3.0], 0.5)
    False
    >>> has_close_elements([1.0, 2.8, 3.0, 4.0, 5.0, 2.0], 0.3)
    True
    """"""
","for idx, elem in enumerate(numbers):
    for idx2, elem2 in enumerate(numbers):
        if idx != idx2:
            distance = abs(elem - elem2)
            if distance < threshold:
                return True
return False
","def check(candidate):
    assert candidate([1.0, 2.0, 3.9, 4.0, 5.0, 2.2], 0.3) == True
    assert candidate([1.0, 2.0, 3.9, 4.0, 5.0, 2.2], 0.05) == False
    assert candidate([1.0, 2.0, 5.9, 4.0, 5.0], 0.95) == True
    assert candidate([1.0, 2.0, 5.9, 4.0, 5.0], 0.8) == False
    assert candidate([1.0, 2.0, 3.0, 4.0, 5.0, 2.0], 0.1) == True
    assert candidate([1.1, 2.2, 3.1, 4.1, 5.1], 1.0) == True
    assert candidate([1.1, 2.2, 3.1, 4.1, 5.1], 0.5) == False

"
"from typing import List


def separate_paren_groups(paren_string: str) -> List[str]:
    """""" ఈ ఫంక్షన్‌కు ఇన్‌పుట్ అనేది బహుళ గుంపులుగా ఉండే నెస్టెడ్ బాహ్యవిరామాలు కలిగిన స్ట్రింగ్. మీ లక్ష్యం ఆ గుంపులను వేరుగా వేరుగా స్ట్రింగ్‌లుగా విడదీయడం మరియు వాటి జాబితాను తిరిగి ఇవ్వడం.
    వేరుగా ఉన్న గుంపులు సమతుల్యంగా ఉంటాయి మరియు ఒకదానిలో ఒకటి నెస్టెడ్ గా ఉండవు.
    ఇన్‌పుట్ స్ట్రింగ్‌లోని ఏదైనా ఖాళీలను పట్టించుకోకండి.
    ఉదాహరణ:
    >>> separate_paren_groups('( ) (( )) (( )( ))')
    ['()', '(())', '(()())']
    """"""
","    result = []
    current_string = []
    current_depth = 0

    for c in paren_string:
        if c == '(':
            current_depth += 1
            current_string.append(c)
        elif c == ')':
            current_depth -= 1
            current_string.append(c)

            if current_depth == 0:
                result.append(''.join(current_string))
                current_string.clear()

    return result
","def check(candidate):
    assert candidate('(()()) ((())) () ((())()())') == [
        '(()())', '((()))', '()', '((())()())'
    ]
    assert candidate('() (()) ((())) (((())))') == [
        '()', '(())', '((()))', '(((())))'
    ]
    assert candidate('(()(())((())))') == [
        '(()(())((())))'
    ]
    assert candidate('( ) (( )) (( )( ))') == ['()', '(())', '(()())']
"
"

def truncate_number(number: float) -> float:
    """""" ఉచితమైన ఒక పాజిటివ్ తేలియాడే దశాంశ సంఖ్యను, integer భాగం మరియు దశాంశ భాగంగా విభజించవచ్చు.

    దశాంశ భాగాన్ని తిరిగి ఇవ్వండి.
    ఉదాహరణ:
    >>> truncate_number(3.5)
    0.5
    """"""
","    return number % 1.0
","def check(candidate):
    assert candidate(3.5) == 0.5
    assert abs(candidate(1.33) - 0.33) < 1e-6
    assert abs(candidate(123.456) - 0.456) < 1e-6
"
"from typing import List


def below_zero(operations: List[int]) -> bool:
    """""" మీరు ఓ బ్యాంక్ ఖాతాపై డిపాజిట్ మరియు ఉపసంహరణ కార్యకలాపాల జాబితాను అందించారు, ఇది ప్రారంభంలో
    శూన్య బ్యాలెన్స్‌తో ఉంటుంది. మీ పనితీరు ఏమిటంటే, ఏదైనా సమయంలో ఖాతా బ్యాలెన్స్ శూన్యానికి దిగువన పడితే గుర్తించడం, 
    మరియు ఆ సమయంలో ఫంక్షన్ True ని రిటర్న్ చేయాలి. లేదంటే, అది False ని రిటర్న్ చేయాలి.
    ఉదాహరణ:
    >>> below_zero([1, 2, 3])
    False
    >>> below_zero([1, 2, -4, 5])
    True
    """"""
","    balance = 0

    for op in operations:
        balance += op
        if balance < 0:
            return True

    return False
","def check(candidate):
    assert candidate([]) == False
    assert candidate([1, 2, -3, 1, 2, -3]) == False
    assert candidate([1, 2, -4, 5, 6]) == True
    assert candidate([1, -1, 2, -2, 5, -5, 4, -4]) == False
    assert candidate([1, -1, 2, -2, 5, -5, 4, -5]) == True
    assert candidate([1, -2, 2, -2, 5, -5, 4, -4]) == True
"
"from typing import List


def mean_absolute_deviation(numbers: List[float]) -> float:
    """""" ఇచ్చిన సంఖ్యల జాబితా కోసం, ఈ డేటాసెట్ యొక్క సగటు చుట్టూ సగటు పరమ విపథనం ను లెక్కించండి.
సగటు పరమ విపథనం అనేది ప్రతి అంశం మరియు ఒక కేంద్రబిందువు మధ్య సగటు పరమ వ్యత్యాసం:
MAD = సగటు | x - x_mean |
ఉదాహరణ:
    >>> mean_absolute_deviation([1.0, 2.0, 3.0, 4.0])
    1.0
    """"""
","    mean = sum(numbers) / len(numbers)
    return sum(abs(x - mean) for x in numbers) / len(numbers)
","def check(candidate):
    assert abs(candidate([1.0, 2.0, 3.0]) - 2.0/3.0) < 1e-6
    assert abs(candidate([1.0, 2.0, 3.0, 4.0]) - 1.0) < 1e-6
    assert abs(candidate([1.0, 2.0, 3.0, 4.0, 5.0]) - 6.0/5.0) < 1e-6

"
"from typing import List


def intersperse(numbers: List[int], delimeter: int) -> List[int]:
    """""" ప్రతి రెండు అనుసరించిన `numbers' ఇన్‌పుట్ జాబితా మూలకాల మధ్య 'delimiter' అనే సంఖ్యను చొప్పించండి.
    >>> intersperse([], 4)
    []
    >>> intersperse([1, 2, 3], 4)
    [1, 4, 2, 4, 3]
    """"""
","    if not numbers:
        return []

    result = []

    for n in numbers[:-1]:
        result.append(n)
        result.append(delimeter)

    result.append(numbers[-1])

    return result
","def check(candidate):
    assert candidate([], 7) == []
    assert candidate([5, 6, 3, 2], 8) == [5, 8, 6, 8, 3, 8, 2]
    assert candidate([2, 2, 2], 2) == [2, 2, 2, 2, 2]
"
"from typing import List


def parse_nested_parens(paren_string: str) -> List[int]:
    """""" ఈ ఫంక్షన్ కు ఇన్‌పుట్ గా ఉండే స్ట్రింగ్ లో బహుళ గ్రూపులుగా ప్రాతినిధ్యం వహించే నెస్టెడ్ పేరెంటెసిస్ లను స్పేసెస్ ద్వారా విభజిస్తారు.
    ప్రతి గ్రూప్ కోసం, పేరెంటెసిస్ యొక్క గరిష్ట స్థాయిని ఔట్‌పుట్ చేయండి.
    ఉదా:) లో గరిష్టంగా రెండు స్థాయిల నెస్టింగ్ ఉంటాయి, అయితే)) లో మూడు స్థాయిలుంటాయి.

    >>> parse_nested_parens('(()()) ((())) () ((())()())')
    [2, 3, 1, 3]
    """"""
","    def parse_paren_group(s):
        depth = 0
        max_depth = 0
        for c in s:
            if c == '(':
                depth += 1
                max_depth = max(depth, max_depth)
            else:
                depth -= 1

        return max_depth

    return [parse_paren_group(x) for x in paren_string.split(' ') if x]
","def check(candidate):
    assert candidate('(()()) ((())) () ((())()())') == [2, 3, 1, 3]
    assert candidate('() (()) ((())) (((())))') == [1, 2, 3, 4]
    assert candidate('(()(())((())))') == [4]
"
"from typing import List


def filter_by_substring(strings: List[str], substring: str) -> List[str]:
    """""" ఇన్పుట్ లిస్ట్‌లో ఉన్న స్ట్రింగ్స్‌లో ఇచ్చిన ఉపసర్గను కలిగి ఉన్నవాటిని మాత్రమే ఫిల్టర్ చేయండి.
    >>> filter_by_substring([], 'a')
    []
    >>> filter_by_substring(['abc', 'bacd', 'cde', 'array'], 'a')
    ['abc', 'bacd', 'array']
    """"""
","    return [x for x in strings if substring in x]
","def check(candidate):
    assert candidate([], 'john') == []
    assert candidate(['xxx', 'asd', 'xxy', 'john doe', 'xxxAAA', 'xxx'], 'xxx') == ['xxx', 'xxxAAA', 'xxx']
    assert candidate(['xxx', 'asd', 'aaaxxy', 'john doe', 'xxxAAA', 'xxx'], 'xx') == ['xxx', 'aaaxxy', 'xxxAAA', 'xxx']
    assert candidate(['grunt', 'trumpet', 'prune', 'gruesome'], 'run') == ['grunt', 'prune']
"
"from typing import List, Tuple


def sum_product(numbers: List[int]) -> Tuple[int, int]:
    """""" ఇచ్ఛిన పాటి మొత్తం సంఖ్యల కోసం, మొత్తం మరియు అన్ని సంఖ్యల గుణకాన్ని కలిగి ఉన్న ఒక టుపుల్‌ను తిరిగి ఇవ్వండి.
    ఖాళీ మొత్తం 0కి సమానం కావాలి మరియు ఖాళీ గుణకం 1కి సమానం కావాలి.
    >>> sum_product([])
    (0, 1)
    >>> sum_product([1, 2, 3, 4])
    (10, 24)
    """"""
","    sum_value = 0
    prod_value = 1

    for n in numbers:
        sum_value += n
        prod_value *= n
    return sum_value, prod_value
","def check(candidate):
    assert candidate([]) == (0, 1)
    assert candidate([1, 1, 1]) == (3, 1)
    assert candidate([100, 0]) == (100, 0)
    assert candidate([3, 5, 7]) == (3 + 5 + 7, 3 * 5 * 7)
    assert candidate([10]) == (10, 10)
"
"from typing import List, Tuple


def rolling_max(numbers: List[int]) -> List[int]:
    """""" ఇచ్చిన సంఖ్యల జాబితా నుండి, క్ర‌మంలో సూచించిన క్షణం వరకు కనుగొన్న గరిష్ట మూలకం ఉన్న జాబితాను సృష్టించండి.
    >>> rolling_max([1, 2, 3, 2, 3, 4, 2])
    [1, 2, 3, 3, 3, 4, 4]
    """"""
","    running_max = None
    result = []

    for n in numbers:
        if running_max is None:
            running_max = n
        else:
            running_max = max(running_max, n)

        result.append(running_max)

    return result
","def check(candidate):
    assert candidate([]) == []
    assert candidate([1, 2, 3, 4]) == [1, 2, 3, 4]
    assert candidate([4, 3, 2, 1]) == [4, 4, 4, 4]
    assert candidate([3, 2, 3, 100, 3]) == [3, 3, 3, 100, 100]
"
